"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"RS000034561","1937-03-15","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"   22",",,S","    0",",,S","    6","H,,S"
"RS000034561","1937-03-16","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"   22",",,S","  -11",",,S","    8","H,,S"
"RS000034561","1937-03-17","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"   28",",,S","   11",",,S","   22","H,,S"
"RS000034561","1937-03-18","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"   89",",,S","   11",",,S","   38","H,,S"
"RS000034561","1937-03-19","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"   28",",,S","   11",",,S","   19","H,,S"
"RS000034561","1937-03-20","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"   39",",,S","    0",",,S","   17","H,,S"
"RS000034561","1937-03-21","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"   39",",,S","   11",",,S","   25","H,,S"
"RS000034561","1937-03-23","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"   89",",,S","   11",",,S","   40","H,,S"
"RS000034561","1937-03-24","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"   89",",,S",,,"   48","H,,S"
"RS000034561","1937-03-25","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"   28",",,S","    0",",,S","   11","H,,S"
"RS000034561","1937-03-26","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"   78",",,S","  -22",",,S","   36","H,,S"
"RS000034561","1937-03-27","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  128",",,S","    0",",,S","   57","H,,S"
"RS000034561","1937-03-28","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  150",",,S","   11",",,S","   78","H,,S"
"RS000034561","1937-03-29","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  139",",,S","    0",",,S","   76","H,,S"
"RS000034561","1937-03-30","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  150",",,S","   39",",,S","   93","H,,S"
"RS000034561","1937-03-31","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  150",",,S","   28",",,S","   79","H,,S"
"RS000034561","1937-04-01","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"   61",",,S","  -11",",,S","   14","H,,S"
"RS000034561","1937-04-02","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"   89",",,S",,,"   35","H,,S"
"RS000034561","1937-04-03","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"   50",",,S","  -28",",,S","    2","H,,S"
"RS000034561","1937-04-04","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"   78",",,S","  -39",",,S","   33","H,,S"
"RS000034561","1937-04-05","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"   72",",,S","    0",",,S","   38","H,,S"
"RS000034561","1937-04-06","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"   72",",,S","    0",",,S","   28","H,,S"
"RS000034561","1937-04-07","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"   61",",,S","  -11",",,S","   33","H,,S"
"RS000034561","1937-04-08","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"   61",",,S","   11",",,S","   38","H,,S"
"RS000034561","1937-04-09","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"   78",",,S","    0",",,S","   46","H,,S"
"RS000034561","1937-04-10","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  111",",,S","    0",",,S","   67","H,,S"
"RS000034561","1937-04-11","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"   72",",,S","   28",",,S","   42","H,,S"
"RS000034561","1937-04-12","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"   78",",,S","   28",",,S","   47","H,,S"
"RS000034561","1937-04-13","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  111",",,S","   22",",,S","   69","H,,S"
"RS000034561","1937-04-14","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  111",",,S","   28",",,S","   64","H,,S"
"RS000034561","1937-04-15","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  111",",,S","   22",",,S","   67","H,,S"
"RS000034561","1937-04-16","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  122",",,S","    0",",,S","   57","H,,S"
"RS000034561","1937-04-17","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  139",",,S","    0",",,S","   76","H,,S"
"RS000034561","1937-04-18","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  150",",,S","   50",",,S","  108","H,,S"
"RS000034561","1937-04-19","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  178",",,S","   61",",,S","  119","H,,S"
"RS000034561","1937-04-20","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  189",",,S","   61",",,S","  140","H,,S"
"RS000034561","1937-04-21","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  211",",,S","   78",",,S","  139","H,,S"
"RS000034561","1937-04-22","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  200",",,S","   72",",,S","  138","H,,S"
"RS000034561","1937-04-23","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  200",",,S","   72",",,S","  132","H,,S"
"RS000034561","1937-04-24","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  228",",,S","   72",",,S","  147","H,,S"
"RS000034561","1937-04-25","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  239",",,S","   61",",,S","  158","H,,S"
"RS000034561","1937-04-26","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  222",",,S","  111",",,S","  164","H,,S"
"RS000034561","1937-04-27","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  250",",,S","  100",",,S","  188","H,,S"
"RS000034561","1937-04-28","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  261",",,S","  100",",,S","  169","H,,S"
"RS000034561","1937-04-29","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  250",",,S",,,"  185","H,,S"
"RS000034561","1937-05-31","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  161",",,S",,,"  132","H,,S"
"RS000034561","1937-06-01","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,,,,,"  144","H,,S"
"RS000034561","1937-06-02","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  250",",,S","   61",",,S","  193","H,,S"
"RS000034561","1937-06-03","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  261",",,S","  139",",,S","  214","H,,S"
"RS000034561","1937-06-04","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  250",",,S",,,"  175","H,,S"
"RS000034561","1937-06-05","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  239",",,S","  111",",,S","  181","H,,S"
"RS000034561","1937-06-06","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  200",",,S","  100",",,S","  138","H,,S"
"RS000034561","1937-06-07","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  161",",,S","  100",",,S","  138","H,,S"
"RS000034561","1937-06-08","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  189",",,S","  100",",,S","  148","H,,S"
"RS000034561","1937-06-09","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  222",",,S","  111",",,S","  172","H,,S"
"RS000034561","1937-06-10","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  250",",,S","  128",",,S","  206","H,,S"
"RS000034561","1937-06-11","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  228",",,S","  150",",,S","  192","H,,S"
"RS000034561","1937-06-12","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  272",",,S","  150",",,S","  201","H,,S"
"RS000034561","1937-06-13","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  228",",,S","  150",",,S","  193","H,,S"
"RS000034561","1937-06-14","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  222",",,S",,,"  150","H,,S"
"RS000034561","1937-06-15","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,,,,,"   99","H,,S"
"RS000034561","1937-06-16","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  128",",,S","   78",",,S","  115","H,,S"
"RS000034561","1937-06-17","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  172",",,S","   89",",,S","  119","H,,S"
"RS000034561","1937-06-18","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  211",",,S","   78",",,S","  162","H,,S"
"RS000034561","1937-06-19","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  211",",,S","   89",",,S","  157","H,,S"
"RS000034561","1937-06-20","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  228",",,S","  122",",,S","  178","H,,S"
"RS000034561","1937-06-21","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  211",",,S","  128",",,S","  181","H,,S"
"RS000034561","1937-06-22","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  239",",,S","  150",",,S","  190","H,,S"
"RS000034561","1937-06-23","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  250",",,S","  139",",,S","  207","H,,S"
"RS000034561","1937-06-24","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  278",",,S","  150",",,S","  231","H,,S"
"RS000034561","1937-06-26","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  278",",,S","  172",",,S","  238","H,,S"
"RS000034561","1937-06-28","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  311",",,S","  189",",,S","  269","H,,S"
"RS000034561","1937-06-29","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  322",",,S","  189",",,S","  267","H,,S"
"RS000034561","1937-06-30","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  322",",,S","  200",",,S","  262","H,,S"
"RS000034561","1937-07-01","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  350",",,S","  239",",,S","  297","H,,S"
"RS000034561","1937-07-03","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  350",",,S","  228",",,S","  289","H,,S"
"RS000034561","1937-07-04","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  322",",,S","  200",",,S","  262","H,,S"
"RS000034561","1937-07-07","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  300",",,S","  200",",,S","  247","H,,S"
"RS000034561","1937-07-08","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  289",",,S","  200",",,S","  231","H,,S"
"RS000034561","1937-07-12","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  322",",,S","  172",",,S","  267","H,,S"
"RS000034561","1937-07-13","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  350",",,S","  211",",,S","  285","H,,S"
"RS000034561","1937-07-14","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  272",",,S","  200",",,S","  231","H,,S"
"RS000034561","1937-07-15","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  289",",,S","  128",",,S","  238","H,,S"
"RS000034561","1937-07-16","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  311",",,S","  172",",,S","  257","H,,S"
"RS000034561","1937-07-19","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  278",",,S","  172",",,S","  233","H,,S"
"RS000034561","1937-07-20","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  278",",,S","  172",",,S","  244","H,,S"
"RS000034561","1937-07-21","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  300",",,S","  178",",,S","  239","H,,S"
"RS000034561","1937-07-22","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  311",",,S","  189",",,S","  253","H,,S"
"RS000034561","1937-07-23","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,,,"  178",",,S","  269","H,,S"
"RS000034561","1937-07-24","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  350",",,S","  211",",,S","  283","H,,S"
"RS000034561","1937-07-25","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  289",",,S",,,"  233","H,,S"
"RS000034561","1937-07-27","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  339",",,S",,,"  247","H,,S"
"RS000034561","1937-07-28","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  361",",,S","  222",",,S","  288","H,,S"
"RS000034561","1937-07-29","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  261",",,S","  189",",,S","  213","H,,S"
"RS000034561","1937-07-30","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  322",",,S","  178",",,S","  268","H,,S"
"RS000034561","1937-08-01","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  278",",,S",,,"  250","H,,S"
"RS000034561","1937-08-02","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  311",",,S","  189",",,S","  260","H,,S"
"RS000034561","1937-08-03","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  300",",,S",,,"  254","H,,S"
"RS000034561","1937-08-05","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  328",",,S","  172",",,S","  247","H,,S"
"RS000034561","1937-08-06","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  300",",,S","  200",",,S","  239","H,,S"
"RS000034561","1937-08-07","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  300",",,S","  211",",,S","  248","H,,S"
"RS000034561","1937-08-08","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  328",",,S","  178",",,S","  262","H,,S"
"RS000034561","1937-08-09","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  311",",,S",,,"  247","H,,S"
"RS000034561","1937-08-10","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  261",",,S","  172",",,S","  213","H,,S"
"RS000034561","1937-08-11","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  289",",,S",,,"  219","H,,S"
"RS000034561","1937-08-13","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  300",",,S","  178",",,S","  240","H,,S"
"RS000034561","1937-08-14","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  278",",,S","  178",",,S","  231","H,,S"
"RS000034561","1937-08-15","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  261",",,S","  172",",,S","  214","H,,S"
"RS000034561","1937-08-18","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  311",",,S","  189",",,S","  252","H,,S"
"RS000034561","1937-08-20","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  322",",,S","  189",",,S","  250","H,,S"
"RS000034561","1937-08-21","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  289",",,S","  178",",,S","  231","H,,S"
"RS000034561","1937-08-22","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  278",",,S","  150",",,S","  231","H,,S"
"RS000034561","1937-08-23","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  289",",,S","  178",",,S","  232","H,,S"
"RS000034561","1937-08-24","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  289",",,S","  178",",,S","  243","H,,S"
"RS000034561","1937-08-25","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  228",",,S",,,"  211","H,,S"
"RS000034561","1937-08-26","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  272",",,S","  172",",,S","  208","H,,S"
"RS000034561","1937-08-27","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  211",",,S",,,"  168","H,,S"
"RS000034561","1937-08-28","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  211",",,S","  122",",,S","  158","H,,S"
"RS000034561","1937-08-29","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  250",",,S","  128",",,S","  186","H,,S"
"RS000034561","1937-08-30","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  228",",,S",,,"  178","H,,S"
"RS000034561","1937-08-31","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,,,"  139",",,S","  190","H,,S"
"RS000034561","1937-09-01","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  278",",,S","  172",",,S","  210","H,,S"
"RS000034561","1937-09-02","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  278",",,S","  150",",,S","  213","H,,S"
"RS000034561","1937-09-03","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  261",",,S","  139",",,S","  193","H,,S"
"RS000034561","1937-09-04","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  261",",,S","  100",",,S","  188","H,,S"
"RS000034561","1937-09-05","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  239",",,S","  139",",,S","  186","H,,S"
"RS000034561","1937-09-07","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,,,"  122",",,S","  181","H,,S"
"RS000034561","1937-09-08","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  250",",,S","  128",",,S","  185","H,,S"
"RS000034561","1937-09-09","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  278",",,S","  128",",,S","  213","H,,S"
"RS000034561","1937-09-10","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  239",",,S",,,"  133","H,,S"
